"","OBJECTID","CMM","CM","TYPE_","NIVEAU","GISEMENT","TRANCHE","ZONE_","RAPPORT_MIN","MINR_PASSANT","X","Y","Z","PT","PP","BPL_B","RP","CO2_B","CAO_B","SIO2_B","FE2O3_B","AL2O3_B","F_B","CORG_B","NA2O_B","K2O_B","MGO_B","CD_B","U_B","AS_B","V_B","ZN_B","TI_B","TR_B","SR_B","CL_B","Mo_B","Cr_B","SIO2_L","MGO_L","CD_L","CO2_L","SO3_B","AS_L","CL_L","SIO2R_B","Th_B","ORDRE","OBS"
"11015",11015,"CMM1410","CM1820","GEOCHIMIE","Niveau 35","G14","T2","Zone10","0","0","321252,7849","195365,03","437,7035133","0,257069409","0,257069409","58,59468723","0","2,750642674","40,84832905","8,217652099","0,154241645","0,488431877","3,299057412","0,111396744","0,522707798","0,077120823","0,231362468","8,568980291","71,12253642","18,85175664","120,8226221","167,9520137","214,2245073","442,159383","0","0","0","0","0","0","0","0","0,942587832","0","0","0","0","4,284490146","0"
"11017",11017,"CMM1412","CM1824","GEOCHIMIE","Niveau 35","G14","T2","Zone10","0","0","322966,581","195365,03","446,2896315","0,342759212","0,342759212","58,85175664","0","3,359040274","42,28791774","8,431876607","0,128534704","0,505569837","3,256212511","0,197086547","0","0","0,248500428","5,141388175","104,5415596","12,85347044","0","0","0","0","0","0","0","0","0","0","0","0","1,47386461","0","0","0","0","4,284490146","0"
"11018",11018,"CMM1413","CM1827","GEOCHIMIE","Niveau 35","G14","T2","Zone10","0","0","323823,479","195365,03","436,538132","0,471293916","0,471293916","56,49528706","0","3,513281919","40,84832905","7,926306769","0,145672665","0,522707798","3,161953728","0,231362468","0,779777207","0,085689803","0,29991431","4,284490146","114,8243359","15,42416452","139,6743787","149,9571551","79,69151671","400,1713796","0","0","0","0","0","0","0","0","1,559554413","0","0","0","0","4,284490146","0"
"11019",11019,"CMM1461","CM1855","GEOCHIMIE","Niveau 35","G14","T4","Zone10","0","0","322538,132","194622,9392","424,1473865","0,342759212","0,342759212","54,41302485","0","4,095972579","39,40874036","8,22622108","0,29991431","0,531276778","3,059125964","0,145672665","0,625535561","0,102827763","0,351328192","18,85175664","77,12082262","21,42245073","200,5141388","217,6520994","107,1122536","483,2904884","0","0","0","0","0","0","0","0","1,045415596","0","0","0","0","4,284490146","0"
"11022",11022,"CMM1417","CM5","GEOCHIMIE","Niveau 35","G14","T4","Zone10","0","0","325108,826","194622,9392","436,9922879","0,128534704","0,128534704","55,64695801","0","3,787489289","40,1285347","6,709511568","0,694087404","0,334190231","3,024850043","0,248500428","0","0","0,265638389","53,12767781","84,83290488","17,13796058","0","0","0","0","0","0","0","0","0","0","0","0","1,422450728","0","0","0","0","4,284490146","0"
"11023",11023,"CMM1418","CM44","GEOCHIMIE","Niveau 35","G14","T3","Zone10","0","0","328964,8672","193880,8483","416,3924593","0,257069409","0,257069409","60,26563839","76,12682091","4,173093402","42,28791774","3,547557841","0,145672665","0,488431877","3,324764353","0","0","0","0,231362468","22,27934876","83,11910883","11,99657241","216,7952014","171,3796058","0","0","654,6700943","0","0","0","0","0,162810626","0","0","0","0","0","0","0","4,284490146","0"
"11025",11025,"CMM1421","CM52","GEOCHIMIE","Niveau 35","G14","T2","Zone10","0","0","326608,3976","193509,8029","420,6341045","0,257069409","0,257069409","61,1311054","74,55012853","3,898886033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,188517566","0","0","0","0","0","0","0","4,284490146","0"
"11027",11027,"CMM1423","CM221","GEOCHIMIE","Niveau 35","G14","T4","Zone17","0","0","332392,4593","193138,7575","410,6083976","0,128534704","0,128534704","63,15338475","71,98800343","3,598971722","0","2,459297344","0","0","0","0","0","0","0,231362468","4,284490146","0","26,5638389","0","0","0","0","0","353,041988","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11028",11028,"CMM1424","CM223","GEOCHIMIE","Niveau 35","G14","T1","Zone17","0","0","330678,6632","193138,7575","401,0368466","0,471293916","0,385604113","56,06683805","77,19794344","4,464438732","0","9,331619537","0","0","0","0","0","0","0,274207369","6,855184233","0","21,42245073","0","0","0","0","0","355,6126821","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11029",11029,"CMM1425","CM227","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","328536,4182","193138,7575","403,1876607","0,385604113","0,385604113","60,29134533","72,77634961","2,999143102","0","4,438731791","0","0","0","0","0","0","0,231362468","5,998286204","0","37,70351328","0","0","0","0","0","269,0659811","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11030",11030,"CMM1466","CM232","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","323823,479","193138,7575","407,0608398","0,257069409","0,257069409","52,56212511","71,94515853","6,298200514","0","5,201371037","0","0","0","0","0","0","0,848329049","22,27934876","0","22,27934876","0","0","0","0","0","217,6520994","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11033",11033,"CMM1427","CM244","GEOCHIMIE","Niveau 35","G14","T4","Zone17","0","0","329821,7652","192396,6667","395,3556127","0,257069409","0,257069409","62,49357326","75,9554413","2,999143102","0","4,532990574","0","0","0","0","0","0","0,145672665","5,141388175","0","36,84661525","0","0","0","0","0","275,0642674","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11035",11035,"CMM1429","CM251","GEOCHIMIE","Niveau 35","G14","T1","Zone17","0","0","324680,377","192396,6667","394,8843188","0,29991431","0,29991431","60,51413882","69,36589546","3,898886033","0","1,276778063","0","0","0","0","0","0","0,265638389","5,141388175","0","20,5655527","0","0","0","0","0","293,916024","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11036",11036,"CMM1430","CM254","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","322966,581","192396,6667","406,066838","0,385604113","0,385604113","56,89802913","67,07797772","3,898886033","0","8,877463582","0","0","0","0","0","0","0,29991431","9,42587832","0","29,99143102","0","0","0","0","0","124,2502142","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11038",11038,"CMM1432","CM617","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","320408,7404","191654,5758","366,066838","0,128534704","0,128534704","39,17737789","60,70265638","16,19537275","0","1,730934019","0","0","0","0","0","0","0,454155955","23,13624679","0","10,28277635","0","0","0","0","0","202,2279349","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11039",11039,"CMM1433","CM621","GEOCHIMIE","Niveau 35","G14","T4","Zone17","0","0","322109,6829","191654,5758","398,9631534","0,214224507","0,214224507","41,59383033","69,37446444","12,89631534","0","6,049700086","0","0","0","0","0","0","0,334190231","29,13453299","0","22,27934876","0","0","0","0","0","189,3744644","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11040",11040,"CMM1434","CM625","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","323823,479","191654,5758","400,445587","0,171379606","0,171379606","51,60239931","80,59982862","3,598971722","0","12,4764353","0","0","0","0","0","0","0,231362468","14,5672665","0","18,85175664","0","0","0","0","0","428,4490146","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11041",11041,"CMM1435","CM627","GEOCHIMIE","Niveau 35","G14","T2","Zone17","0","0","325537,2751","191654,5758","398,0119966","0,342759212","0,342759212","48,66323907","75,51842331","9,905741217","0","4,310197087","0","0","0","0","0","0","0,265638389","53,12767781","0","20,5655527","0","0","0","0","0","376,1782348","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11042",11042,"CMM1436","CM630","GEOCHIMIE","Niveau 35","G14","T4","Zone17","0","0","327251,0711","191654,5758","386,2125107","0,514138817","0,514138817","62,85347044","67,18937446","3,299057412","0","3,444730077","0","0","0","0","0","0","0,119965724","11,13967438","0","24,85004284","0","0","0","0","0","347,0437018","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11043",11043,"CMM1437","CM633","GEOCHIMIE","Niveau 35","G14","T1","Zone17","0","0","328964,8672","191654,5758","388,1919452","0,428449015","0,428449015","56,71808055","77,0008569","5,098543273","0","5,775492716","0","0","0","0","0","0","0,822622108","79,69151671","0","22,27934876","0","0","0","0","0","228,7917738","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11044",11044,"CMM1438","CM636","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","330678,6632","191654,5758","383,2133676","0,128534704","0,128534704","58,05484147","70,4798629","4,498714653","0","5,192802057","0","0","0","0","0","0","0,325621251","14,5672665","0","23,99314482","0","0","0","0","0","207,3693231","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11045",11045,"CMM1439","CM647","GEOCHIMIE","Niveau 35","G14","T2","Zone17","0","0","319538,9889","190912,485","395,4498715","0,171379606","0,171379606","56,20394173","76,89802913","6,598114824","0","5,964010283","0","0","0","0","0","0","0,385604113","69,40874036","0","15,42416452","0","0","0","0","0","345,3299057","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11046",11046,"CMM1440","CM651","GEOCHIMIE","Niveau 35","G14","T4","Zone17","0","0","321252,7849","190912,485","352,2279349","0,385604113","0,385604113","38,68037704","72,32219366","13,49614396","0","7,240788346","0","0","0","0","0","0","0,479862896","87,40359897","0","15,42416452","0","0","0","0","0","232,2193659","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11047",11047,"CMM1443","CM664","GEOCHIMIE","Niveau 35","G14","T4","Zone17","0","0","326394,1731","190912,485","378,8174807","0,428449015","0,428449015","43,78748929","68,8260497","12,17652099","0","3,513281919","0","0","0","0","0","0","0,437017995","43,70179949","0","17,13796058","0","0","0","0","0","288,7746358","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11048",11048,"CMM1444","CM666","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","328107,9692","190912,485","370,1628106","0,29991431","0,29991431","53,12767781","75,03856041","7,197943445","0","6,221079692","0","0","0","0","0","0","0,351328192","44,55869751","0","13,71036847","0","0","0","0","0","290,4884319","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11049",11049,"CMM1445","CM670","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","329821,7652","190912,485","378,6203942","0,342759212","0,214224507","46,09254499","65,08997429","10,43701799","0","5,28706084","0","0","0","0","0","0","0,479862896","44,55869751","0","19,70865467","0","0","0","0","0","283,6332476","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11051",11051,"CMM1447","CM675","GEOCHIMIE","Niveau 35","G14","T1","Zone17","0","0","333249,3573","190912,485","379,1602399","0,428449015","0,428449015","47,95201371","74,50728363","9,897172237","0","0","0","0","0","0","0","0","0,402742074","109,6829477","0","19,70865467","0","0","0","0","0","178,2347901","0","0","0","0","0","0","0","0","0","0","0","4,284490146","0"
"11053",11053,"CMM1449","CM1360","GEOCHIMIE","Niveau 35","G14","T1","Zone10","0","0","325570,6941","197647,8149","476,5895458","0,385604113","0,385604113","64,63581834","77,90916881","2,673521851","43,96743787","2,073693231","0,111396744","0,488431877","3,564695801","0","0","0","0,214224507","4,284490146","91,68808912","14,5672665","175,664096","181,6623822","0","0","452,4421594","0","0","0","0","0,119965724","0","0","0","0","0","0","0","4,284490146","0"
"11056",11056,"CMM1474","CM1394","GEOCHIMIE","Niveau 35","G14","T2","Zone10","0","0","327086,7352","196515,7926","468,0377035","0,128534704","0,128534704","63,57326478","72,80205656","3,384747215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,377035133","0","0","0","0","0","0","0","4,284490146","0"
"11057",11057,"CMM1451","CM1396","GEOCHIMIE","Niveau 35","G14","T2","Zone10","0","0","330950,3685","194238,9974","431,7652099","0,342759212","0,342759212","50,59125964","52,08226221","7,497857755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,437017995","0","0","0","0","0","0","0","4,284490146","0"
"11059",11059,"CMM1454","CM1406","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","319298,2605","192047,4893","405,0471294","0,214224507","0,214224507","34,97000857","65,13281919","16,49528706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,162810626","0","0","0","0","0","0","0","4,284490146","0"
"11060",11060,"CMM1455","CM1407","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","321880,7369","192032,7335","405,8269066","0,428449015","0,385604113","50,64267352","50,94258783","7,497857755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,89117395","0","0","0","0","0","0","0","4,284490146","0"
"11062",11062,"CMM1457","CM1409","GEOCHIMIE","Niveau 35","G14","T3","Zone17","0","0","327033,4619","192029,7258","396,2125107","0,128534704","0,128534704","47,98628963","53,68466153","6,898029135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,850899743","0","0","0","0","0","0","0","4,284490146","0"
"11063",11063,"CMM1458","CM1410","GEOCHIMIE","Niveau 35","G14","T1","Zone17","0","0","329635,2614","192030,2399","392,9048843","0,428449015","0,428449015","61,302485","74,10454156","3,83033419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,634104542","0","0","0","0","0","0","0","4,284490146","0"
"11064",11064,"CMM1459","CM918","GEOCHIMIE","Niveau 35","G14","T2","Zone17","0","0","326563,8389","192699,2288","407,7892031","0,942587832","0,942587832","46,61525278","64,31876607","9,597257926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,471293916","0","0","0","0","0","0","0","4,284490146","0"
"11065",11065,"CMM1460","CM1742","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","324037,7035","197962,2965","474,3101971","1,156812339","1,156812339","63,50471294","0","3,007712082","44,31019709","1,46529563","0,111396744","0,342759212","3,624678663","0,154241645","0,908311911","0,042844901","0,274207369","5,141388175","133,6760925","15,42416452","144,8157669","404,4558698","73,69323051","447,3007712","0","0","0","0","0","0","0","0","1,16538132","0","0","0","0","13,71036847","0"
"11067",11067,"CMM1406","CM1755","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","320610,1114","196478,1491","454,7043702","0,685518423","0,685518423","54,79862896","0","6,066838046","42,52784919","2,06512425","0,145672665","0,634104542","3,410454156","0,145672665","0","0","0,239931448","28,27763496","83,11910883","11,99657241","0","0","0","0","0","0","0","0","0","0","0","0","1,139674379","0","0","0","0","13,71036847","0"
"11068",11068,"CMM1407","CM1761","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","324251,928","196107,1123","461,9108826","0,771208226","0,771208226","62,03941731","0","3,598971722","43,95886889","1,302485004","0,171379606","0,342759212","3,598971722","0,171379606","0","0","0,257069409","5,998286204","155,0985433","10,28277635","0","0","0","0","0","0","0","0","0","0","0","0","1,285347044","0","0","0","0","13,71036847","0"
"11069",11069,"CMM1479","CM1768","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","324466,1525","195736,0754","453,487575","0,856898029","0,856898029","60,75407027","0","0","0","3,256212511","0","0","0","0","0","0","0","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11072",11072,"CMM1482","CM1779","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","327893,7446","198704,4045","501,285347","0,814053128","0,814053128","61,8680377","0","0","0","1,799485861","0","0","0","0","0","0","0","17,99485861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11073",11073,"CMM1483","CM1787","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","325965,7241","197431,0197","479,991431","0,985432734","0,985432734","62,72493573","0","0","0","2,399314482","0","0","0","0","0","0","0","4,284490146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11075",11075,"CMM1485","CM1796","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","327253,162","196846,5638","470,9768638","1,45672665","1,45672665","61,09682948","0","0","0","2,570694087","0","0","0","0","0","0","0","8,568980291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11077",11077,"CMM1409","CM1801","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","325751,4996","196478,1577","469,2373608","1,75664096","1,75664096","61,98800343","73,26478149","3,624678663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,171379606","0","0","0","0","0","0","0","13,71036847","0"
"11078",11078,"CMM1487","CM1802","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","326608,3976","196478,1577","466,7952014","0,771208226","0,771208226","62,63924593","0","0","0","2,227934876","0","0","0","0","0","0","0","5,998286204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11079",11079,"CMM1488","CM1810","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","328536,4182","196107,1208","454,7129392","1,628106255","1,628106255","61,09682948","0","0","0","2,313624679","0","0","0","0","0","0","0","11,13967438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11080",11080,"CMM1489","CM1813","GEOCHIMIE","Niveau 21","G14","T1","Zone10","0","0","326822,6221","196107,1123","461,2253642","1,199657241","1,199657241","61,43958869","0","0","0","3,856041131","0","0","0","0","0","0","0","5,141388175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11083",11083,"CMM1410","CM1820","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","321252,7849","195365,03","437,7035133","1,199657241","1,199657241","62,8277635","0","3,22193659","43,78748929","1,705227078","0,085689803","0,334190231","3,598971722","0,128534704","0,668380463","0,059982862","0,222793488","10,28277635","102,8277635","13,71036847","161,9537275","202,2279349","14,5672665","475,5784062","0","0","0","0","0","0","0","0","1,216795201","0","0","0","0","13,71036847","0"
"11085",11085,"CMM1412","CM1824","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","322966,581","195365,03","446,2896315","0,728363325","0,728363325","49,17737789","0","4,275921165","43,24764353","3,050556984","0,111396744","0,368466153","3,453299057","0,188517566","0","0","0,248500428","10,28277635","126,8209083","16,28106255","0","0","0","0","0","0","0","0","0","0","0","0","1,499571551","0","0","0","0","13,71036847","0"
"11086",11086,"CMM1413","CM1827","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","323823,479","195365,03","436,538132","1,113967438","1,113967438","60,49700086","0","3,479005998","43,50471294","2,425021422","0,137103685","0,402742074","3,307626392","0,197086547","0,916880891","0,068551842","0,265638389","3,427592117","126,8209083","16,28106255","148,243359","213,3676093","67,6949443","479,0059983","0","0","0","0","0","0","0","0","1,619537275","0","0","0","0","13,71036847","0"
"11088",11088,"CMM1415","CM1853","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","321681,2339","194622,9392","415,3984576","1,113967438","1,113967438","63,27335047","0","3,367609254","44,7386461","2,030848329","0,162810626","0,342759212","3,324764353","0,119965724","0","0","0,231362468","6,855184233","119,9657241","19,70865467","0","0","0","0","0","0","0","0","0","0","0","0","1,311053985","0","0","0","0","13,71036847","0"
"11089",11089,"CMM1461","CM1855","GEOCHIMIE","Niveau 21","G14","T4","Zone10","0","0","322538,132","194622,9392","424,1473865","0,685518423","0,685518423","60,86546701","0","3,787489289","42,04798629","2,382176521","0,119965724","0,334190231","3,401885176","0,197086547","0,848329049","0,059982862","0,342759212","5,998286204","98,54327335","14,5672665","194,5158526","239,9314482","31,70522708","405,3127678","0","0","0","0","0","0","0","0","1,328191945","0","0","0","0","13,71036847","0"
"11090",11090,"CMM1462","CM1856","GEOCHIMIE","Niveau 21","G14","T4","Zone10","0","0","323395,03","194622,9392","427,1036847","0,814053128","0,814053128","62,45072836","0","3,753213368","44,20736932","1,782347901","0,239931448","0,325621251","3,393316195","0,162810626","0","0","0,29134533","6,855184233","104,5415596","16,28106255","0","0","0","0","0","0","0","0","0","0","0","0","1,336760925","0","0","0","0","13,71036847","0"
"11091",11091,"CMM1416","CM1858","GEOCHIMIE","Niveau 21","G14","T4","Zone10","0","0","324251,928","194622,9392","416,6409597","1,113967438","1,113967438","61,77377892","0","3,564695801","43,479006","2,030848329","0,094258783","0,359897172","3,419023136","0,145672665","0","0","0,274207369","8,568980291","111,3967438","14,5672665","0","0","0","0","0","0","0","0","0","0","0","0","1,422450728","0","0","0","0","13,71036847","0"
"11092",11092,"CMM1417","CM5","GEOCHIMIE","Niveau 21","G14","T4","Zone10","0","0","325108,826","194622,9392","436,9922879","0,985432734","0,985432734","60,53127678","0","4,875749786","43,54755784","2,202227935","0,111396744","0,368466153","3,316195373","0,197086547","0","0","0,265638389","7,712082262","111,3967438","16,28106255","0","0","0","0","0","0","0","0","0","0","0","0","1,508140531","0","0","0","0","13,71036847","0"
"11093",11093,"CMM1418","CM44","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","328964,8672","193880,8483","416,3924593","1,156812339","1,156812339","62,15081405","81,05398458","3,753213368","43,83890317","2,05655527","0,068551842","0,248500428","3,53898886","0","0","0","0,188517566","4,284490146","108,8260497","7,712082262","155,9554413","218,5089974","0","0","831,1910883","0","0","0","0","0,214224507","0","0","0","0","0","0","0","13,71036847","0"
"11094",11094,"CMM1463","CM49","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","323823,479","193880,8483","416,4867181","1,670951157","1,670951157","63,15338475","70,05998286","3,598971722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,222793488","0","0","0","0","0","0","0","13,71036847","0"
"11095",11095,"CMM1419","CM50","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","321254,8843","193880,4027","421,4310197","1,113967438","1,113967438","60,35132819","77,48071979","3,658954584","42,4764353","2,450728363","0,359897172","0,351328192","3,53898886","0","0","0","0,239931448","5,998286204","131,1053985","9,42587832","176,520994","327,3350471","0","0","713,7960583","0","0","0","0","0,179948586","0","0","0","0","0","0","0","13,71036847","0"
"11096",11096,"CMM1420","CM51","GEOCHIMIE","Niveau 21","G14","T3","Zone10","0","0","321454,7901","193482,4936","425,8269066","0,856898029","0,856898029","62,29648672","79,00599829","4,798628963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,128534704","0","0","0","0","0","0","0","13,71036847","0"
"11097",11097,"CMM1421","CM52","GEOCHIMIE","Niveau 21","G14","T2","Zone10","0","0","326608,3976","193509,8029","420,6341045","2,013710368","2,013710368","60,71979434","77,90916881","3,83033419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,239931448","0","0","0","0","0","0","0","13,71036847","0"
"11098",11098,"CMM1422","CM53","GEOCHIMIE","Niveau 21","G14","T4","Zone10","0","0","329179,0917","193509,8029","403,1876607","1,328191945","1,328191945","61,57669237","74,98714653","4,095972579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0,231362468","0","0","0","0","0","0","0","13,71036847","0"
"11099",11099,"CMM1423","CM221","GEOCHIMIE","Niveau 21","G14","T4","Zone17","0","0","332392,4593","193138,7575","410,6083976","0,642673522","0,642673522","61,75664096","75,98114824","3,598971722","0","3,573264781","0","0","0","0","0","0","0,231362468","47,98628963","0","18,85175664","0","0","0","0","0","293,059126","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11101",11101,"CMM1425","CM227","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","328536,4182","193138,7575","403,1876607","1,242502142","1,242502142","61,739503","73,40188518","3,898886033","0","3,24764353","0","0","0","0","0","0","0,179948586","10,28277635","0","11,13967438","0","0","0","0","0","224,5072836","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11103",11103,"CMM1465","CM230","GEOCHIMIE","Niveau 21","G14","T4","Zone17","0","0","325108,826","193138,7575","400,9340189","0,985432734","0,985432734","57,06940874","64,46443873","5,029991431","0","5,252784919","0","0","0","0","0","0","0,274207369","21,42245073","0","11,99657241","0","0","0","0","0","271,6366752","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11106",11106,"CMM1468","CM237","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","320395,8869","193138,7575","414,2673522","1,285347044","1,285347044","61,46529563","78,15766924","4,635818338","0","5,467009426","0","0","0","0","0","0","0,222793488","14,5672665","0","11,99657241","0","0","0","0","0","162,8106255","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11107",11107,"CMM1426","CM242","GEOCHIMIE","Niveau 21","G14","T4","Zone17","0","0","331535,5613","192396,6667","403,9417309","0,642673522","0,642673522","61,66238218","77,67780634","4,198800343","0","2,570694087","0","0","0","0","0","0","0,359897172","7,712082262","0","23,99314482","0","0","0","0","0","337,6178235","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11109",11109,"CMM1492","CM246","GEOCHIMIE","Niveau 21","G14","T4","Zone17","0","0","328107,9692","192396,6667","393,4190231","0,942587832","0,942587832","62,33933162","72,22793488","3,898886033","0","3,161953728","0","0","0","0","0","0","0,29134533","7,712082262","0","11,99657241","0","0","0","0","0","288,7746358","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11110",11110,"CMM1428","CM249","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","326801,1997","192396,6667","399,3144816","0,685518423","0,685518423","57,94344473","77,60068552","4,198800343","0","2,964867181","0","0","0","0","0","0","0,257069409","5,998286204","0","19,70865467","0","0","0","0","0","245,0728363","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11112",11112,"CMM1430","CM254","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","322966,581","192396,6667","406,066838","1,371036847","1,371036847","61,07969152","77,32647815","4,498714653","0","2,982005141","0","0","0","0","0","0","0,325621251","9,42587832","0","20,5655527","0","0","0","0","0","305,9125964","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11113",11113,"CMM1431","CM256","GEOCHIMIE","Niveau 21","G14","T2","Zone17","0","0","321263,0677","192396,6667","411,6966581","0,814053128","0,814053128","58,65467009","77,6949443","5,261353899","0","3,033419023","0","0","0","0","0","0","0,505569837","50,55698372","0","10,28277635","0","0","0","0","0","241,6452442","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11114",11114,"CMM1469","CM260","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","319538,9889","192396,6667","413,7446444","1,371036847","1,371036847","58,80034276","73,98457584","5,00428449","0","6,915167095","0","0","0","0","0","0","0,274207369","45,41559554","0","16,28106255","0","0","0","0","0","203,0848329","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11115",11115,"CMM1432","CM617","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","320408,7404","191654,5758","366,066838","1,628106255","1,371036847","62,62210797","77,55784062","3,710368466","0","3,881748072","0","0","0","0","0","0","0,411311054","5,998286204","0","17,99485861","0","0","0","0","0","361,6109683","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
"11117",11117,"CMM1434","CM625","GEOCHIMIE","Niveau 21","G14","T3","Zone17","0","0","323823,479","191654,5758","400,445587","1,413881748","1,413881748","59,98286204","78,1748072","4,241645244","0","4,747215081","0","0","0","0","0","0","0,411311054","21,42245073","0","12,85347044","0","0","0","0","0","347,0437018","0","0","0","0","0","0","0","0","0","0","0","13,71036847","0"
